"ID";"Woningkenmerken";"RegioS";"Perioden";"GemiddeldAardgasverbruik_1";"GemiddeldElektriciteitsverbruik_2";"Stadsverwarming_3"
"1520";"T001100";"GM0511";"2010JJ00";"    2250";"    3800";"       ."
"1521";"T001100";"GM0511";"2011JJ00";"    1700";"    3750";"       ."
"1522";"T001100";"GM0511";"2012JJ00";"    1800";"    3600";"       ."
"1523";"T001100";"GM0511";"2013JJ00";"";"";""
"1524";"T001100";"GM0511";"2014JJ00";"";"";""
"1525";"T001100";"GM0511";"2015JJ00";"";"";""
"1526";"T001100";"GM0511";"2016JJ00";"";"";""
"1527";"T001100";"GM0511";"2017JJ00";"";"";""
"1528";"T001100";"GM1924";"2010JJ00";"";"";""
"1529";"T001100";"GM1924";"2011JJ00";"";"";""
"1530";"T001100";"GM1924";"2012JJ00";"";"";""
"1531";"T001100";"GM1924";"2013JJ00";"    1800";"    3400";"       ."
"1532";"T001100";"GM1924";"2014JJ00";"    1350";"    3200";"       ."
"1533";"T001100";"GM1924";"2015JJ00";"    1390";"    3120";"       ."
"1534";"T001100";"GM1924";"2016JJ00";"    1440";"    3100";"       ."
"1535";"T001100";"GM1924";"2017JJ00";"    1360";"    3010";"       ."
"1536";"T001100";"GM0664";"2010JJ00";"    1750";"    3150";"       ."
"1537";"T001100";"GM0664";"2011JJ00";"    1350";"    3100";"       ."
"1538";"T001100";"GM0664";"2012JJ00";"    1450";"    3000";"       ."
"1539";"T001100";"GM0664";"2013JJ00";"    1550";"    2950";"       ."
"1540";"T001100";"GM0664";"2014JJ00";"    1150";"    2850";"       ."
"1541";"T001100";"GM0664";"2015JJ00";"    1240";"    2730";"       ."
"1542";"T001100";"GM0664";"2016JJ00";"    1260";"    2680";"       ."
"1543";"T001100";"GM0664";"2017JJ00";"    1190";"    2660";"       ."
"1544";"T001100";"GM0785";"2010JJ00";"    2100";"    3800";"       ."
"1545";"T001100";"GM0785";"2011JJ00";"    1600";"    3850";"       ."
"1546";"T001100";"GM0785";"2012JJ00";"    1700";"    3800";"       ."
"1547";"T001100";"GM0785";"2013JJ00";"    1800";"    3750";"       ."
"1548";"T001100";"GM0785";"2014JJ00";"    1300";"    3650";"       ."
"1549";"T001100";"GM0785";"2015JJ00";"    1430";"    3550";"     3.8"
"1550";"T001100";"GM0785";"2016JJ00";"    1480";"    3510";"     3.8"
"1551";"T001100";"GM0785";"2017JJ00";"    1380";"    3520";"     3.7"
"1552";"T001100";"GM1942";"2010JJ00";"";"";""
"1553";"T001100";"GM1942";"2011JJ00";"";"";""
"1554";"T001100";"GM1942";"2012JJ00";"";"";""
"1555";"T001100";"GM1942";"2013JJ00";"";"";""
"1556";"T001100";"GM1942";"2014JJ00";"";"";""
"1557";"T001100";"GM1942";"2015JJ00";"";"";""
"1558";"T001100";"GM1942";"2016JJ00";"    1740";"    3150";"       ."
"1559";"T001100";"GM1942";"2017JJ00";"    1670";"    3120";"       ."
"1560";"T001100";"GM0512";"2010JJ00";"    1700";"    3100";"       ."
"1561";"T001100";"GM0512";"2011JJ00";"    1250";"    3050";"       ."
"1562";"T001100";"GM0512";"2012JJ00";"    1300";"    3050";"       ."
"1563";"T001100";"GM0512";"2013JJ00";"    1400";"    2950";"       ."
"1564";"T001100";"GM0512";"2014JJ00";"    1050";"    2850";"       ."
"1565";"T001100";"GM0512";"2015JJ00";"    1100";"    2770";"       ."
"1566";"T001100";"GM0512";"2016JJ00";"    1130";"    2780";"       ."
"1567";"T001100";"GM0512";"2017JJ00";"    1100";"    2710";"       ."
"1568";"T001100";"GM0513";"2010JJ00";"    1650";"    3000";"       ."
"1569";"T001100";"GM0513";"2011JJ00";"    1250";"    2950";"       ."
"1570";"T001100";"GM0513";"2012JJ00";"    1350";"    2900";"       ."
"1571";"T001100";"GM0513";"2013JJ00";"    1400";"    2850";"       ."
"1572";"T001100";"GM0513";"2014JJ00";"    1050";"    2750";"       ."
"1573";"T001100";"GM0513";"2015JJ00";"    1150";"    2690";"       ."
"1574";"T001100";"GM0513";"2016JJ00";"    1150";"    2630";"       ."
"1575";"T001100";"GM0513";"2017JJ00";"    1110";"    2570";"       ."
"1576";"T001100";"GM0693";"2010JJ00";"    2300";"    3750";"       ."
"1577";"T001100";"GM0693";"2011JJ00";"    1800";"    3700";"       ."
"1578";"T001100";"GM0693";"2012JJ00";"    1900";"    3650";"       ."
"1579";"T001100";"GM0693";"2013JJ00";"";"";""
"1580";"T001100";"GM0693";"2014JJ00";"";"";""
"1581";"T001100";"GM0693";"2015JJ00";"";"";""
"1582";"T001100";"GM0693";"2016JJ00";"";"";""
"1583";"T001100";"GM0693";"2017JJ00";"";"";""
"1584";"T001100";"GM0365";"2010JJ00";"    2300";"    3800";"       ."
"1585";"T001100";"GM0365";"2011JJ00";"    1800";"    3800";"       ."
"1586";"T001100";"GM0365";"2012JJ00";"    1900";"    3700";"       ."
"1587";"T001100";"GM0365";"2013JJ00";"    2050";"    3650";"       ."
"1588";"T001100";"GM0365";"2014JJ00";"    1500";"    3400";"       ."
"1589";"T001100";"GM0365";"2015JJ00";"";"";""
"1590";"T001100";"GM0365";"2016JJ00";"";"";""
"1591";"T001100";"GM0365";"2017JJ00";"";"";""
"1592";"T001100";"GM0786";"2010JJ00";"    2100";"    3750";"       ."
"1593";"T001100";"GM0786";"2011JJ00";"    1650";"    3650";"       ."
"1594";"T001100";"GM0786";"2012JJ00";"    1750";"    3650";"       ."
"1595";"T001100";"GM0786";"2013JJ00";"    1900";"    3600";"       ."
"1596";"T001100";"GM0786";"2014JJ00";"    1400";"    3400";"       ."
"1597";"T001100";"GM0786";"2015JJ00";"    1540";"    3390";"       ."
"1598";"T001100";"GM0786";"2016JJ00";"    1630";"    3220";"       ."
"1599";"T001100";"GM0786";"2017JJ00";"    1450";"    3180";"       ."
"1600";"T001100";"GM0518";"2010JJ00";"    1550";"    2700";"     7.0"
"1601";"T001100";"GM0518";"2011JJ00";"    1200";"    2700";"     7.0"
"1602";"T001100";"GM0518";"2012JJ00";"    1250";"    2650";"     7.8"
"1603";"T001100";"GM0518";"2013JJ00";"    1350";"    2600";"     7.6"
"1604";"T001100";"GM0518";"2014JJ00";"    1000";"    2500";"     7.4"
"1605";"T001100";"GM0518";"2015JJ00";"    1060";"    2490";"     8.5"
"1606";"T001100";"GM0518";"2016JJ00";"    1080";"    2460";"     8.8"
"1607";"T001100";"GM0518";"2017JJ00";"    1030";"    2450";"     8.8"
"1608";"T001100";"GM0241";"2010JJ00";"    2350";"    3600";"       ."
"1609";"T001100";"GM0241";"2011JJ00";"    1850";"    3650";"       ."
"1610";"T001100";"GM0241";"2012JJ00";"    1800";"    3450";"       ."
"1611";"T001100";"GM0241";"2013JJ00";"    2000";"    3450";"       ."
"1612";"T001100";"GM0241";"2014JJ00";"    1500";"    3400";"       ."
"1613";"T001100";"GM0241";"2015JJ00";"    1530";"    3270";"       ."
"1614";"T001100";"GM0241";"2016JJ00";"";"";""
"1615";"T001100";"GM0241";"2017JJ00";"";"";""
"1616";"T001100";"GM0014";"2010JJ00";"    1700";"    2600";"       ."
"1617";"T001100";"GM0014";"2011JJ00";"    1350";"    2550";"       ."
"1618";"T001100";"GM0014";"2012JJ00";"    1500";"    2600";"       ."
"1619";"T001100";"GM0014";"2013JJ00";"    1550";"    2550";"       ."
"1620";"T001100";"GM0014";"2014JJ00";"    1150";"    2450";"       ."
"1621";"T001100";"GM0014";"2015JJ00";"    1220";"    2390";"       ."
"1622";"T001100";"GM0014";"2016JJ00";"    1250";"    2320";"       ."
"1623";"T001100";"GM0014";"2017JJ00";"    1190";"    2320";"       ."
"1624";"T001100";"GM0015";"2010JJ00";"    2500";"    3650";"       ."
"1625";"T001100";"GM0015";"2011JJ00";"    2000";"    3600";"       ."
"1626";"T001100";"GM0015";"2012JJ00";"    2100";"    3600";"       ."
"1627";"T001100";"GM0015";"2013JJ00";"    2250";"    3500";"       ."
"1628";"T001100";"GM0015";"2014JJ00";"    1650";"    3400";"       ."
"1629";"T001100";"GM0015";"2015JJ00";"    1760";"    3290";"       ."
"1630";"T001100";"GM0015";"2016JJ00";"    1880";"    3190";"       ."
"1631";"T001100";"GM0015";"2017JJ00";"    1760";"    3130";"       ."
"1632";"T001100";"GM1729";"2010JJ00";"    2550";"    3750";"       ."
"1633";"T001100";"GM1729";"2011JJ00";"    1900";"    3650";"       ."
"1634";"T001100";"GM1729";"2012JJ00";"    2050";"    3600";"       ."
"1635";"T001100";"GM1729";"2013JJ00";"    2250";"    3550";"       ."
"1636";"T001100";"GM1729";"2014JJ00";"    1500";"    3250";"       ."
"1637";"T001100";"GM1729";"2015JJ00";"    1630";"    3260";"       ."
"1638";"T001100";"GM1729";"2016JJ00";"    1690";"    3170";"       ."
"1639";"T001100";"GM1729";"2017JJ00";"    1650";"    3160";"       ."
"1640";"T001100";"GM0158";"2010JJ00";"    2300";"    3850";"       ."
"1641";"T001100";"GM0158";"2011JJ00";"    1800";"    3900";"       ."
"1642";"T001100";"GM0158";"2012JJ00";"    1850";"    3800";"       ."
"1643";"T001100";"GM0158";"2013JJ00";"    1950";"    3750";"       ."
"1644";"T001100";"GM0158";"2014JJ00";"    1450";"    3600";"       ."
"1645";"T001100";"GM0158";"2015JJ00";"    1560";"    3450";"       ."
"1646";"T001100";"GM0158";"2016JJ00";"    1630";"    3410";"       ."
"1647";"T001100";"GM0158";"2017JJ00";"    1570";"    3320";"       ."
"1648";"T001100";"GM0788";"2010JJ00";"    2650";"    4300";"       ."
"1649";"T001100";"GM0788";"2011JJ00";"    2000";"    4250";"       ."
"1650";"T001100";"GM0788";"2012JJ00";"    2200";"    4150";"       ."
"1651";"T001100";"GM0788";"2013JJ00";"    2200";"    4100";"       ."
"1652";"T001100";"GM0788";"2014JJ00";"    1700";"    3900";"       ."
"1653";"T001100";"GM0788";"2015JJ00";"    1770";"    3850";"       ."
"1654";"T001100";"GM0788";"2016JJ00";"    1790";"    3740";"       ."
"1655";"T001100";"GM0788";"2017JJ00";"    1700";"    3680";"       ."
"1656";"T001100";"GM0392";"2010JJ00";"    1750";"    2750";"       ."
"1657";"T001100";"GM0392";"2011JJ00";"    1400";"    2750";"       ."
"1658";"T001100";"GM0392";"2012JJ00";"    1450";"    2750";"       ."
"1659";"T001100";"GM0392";"2013JJ00";"    1550";"    2700";"       ."
"1660";"T001100";"GM0392";"2014JJ00";"    1150";"    2600";"       ."
"1661";"T001100";"GM0392";"2015JJ00";"    1250";"    2580";"       ."
"1662";"T001100";"GM0392";"2016JJ00";"    1290";"    2510";"       ."
"1663";"T001100";"GM0392";"2017JJ00";"    1230";"    2470";"       ."
"1664";"T001100";"GM0393";"2010JJ00";"    2050";"    3750";"       ."
"1665";"T001100";"GM0393";"2011JJ00";"    1550";"    3700";"       ."
"1666";"T001100";"GM0393";"2012JJ00";"    1700";"    3750";"       ."
"1667";"T001100";"GM0393";"2013JJ00";"    1800";"    3650";"       ."
"1668";"T001100";"GM0393";"2014JJ00";"    1350";"    3500";"       ."
"1669";"T001100";"GM0393";"2015JJ00";"    1440";"    3420";"       ."
"1670";"T001100";"GM0393";"2016JJ00";"    1530";"    3360";"       ."
"1671";"T001100";"GM0393";"2017JJ00";"    1450";"    3360";"       ."
"1672";"T001100";"GM0394";"2010JJ00";"    1750";"    3650";"       ."
"1673";"T001100";"GM0394";"2011JJ00";"    1500";"    3650";"       ."
"1674";"T001100";"GM0394";"2012JJ00";"    1500";"    3550";"       ."
"1675";"T001100";"GM0394";"2013JJ00";"    1600";"    3500";"       ."
"1676";"T001100";"GM0394";"2014JJ00";"    1200";"    3400";"       ."
"1677";"T001100";"GM0394";"2015JJ00";"    1270";"    3310";"       ."
"1678";"T001100";"GM0394";"2016JJ00";"    1310";"    3210";"       ."
"1679";"T001100";"GM0394";"2017JJ00";"    1260";"    3140";"       ."
"1680";"T001100";"GM1655";"2010JJ00";"    2300";"    3750";"       ."
"1681";"T001100";"GM1655";"2011JJ00";"    1750";"    3750";"       ."
"1682";"T001100";"GM1655";"2012JJ00";"    1900";"    3650";"       ."
"1683";"T001100";"GM1655";"2013JJ00";"    1950";"    3550";"       ."
"1684";"T001100";"GM1655";"2014JJ00";"    1450";"    3400";"       ."
"1685";"T001100";"GM1655";"2015JJ00";"    1530";"    3340";"       ."
"1686";"T001100";"GM1655";"2016JJ00";"    1580";"    3290";"       ."
"1687";"T001100";"GM1655";"2017JJ00";"    1520";"    3240";"       ."
"1688";"T001100";"GM0160";"2010JJ00";"    2300";"    3800";"       ."
"1689";"T001100";"GM0160";"2011JJ00";"    1900";"    3850";"       ."
"1690";"T001100";"GM0160";"2012JJ00";"    2050";"    3750";"       ."
"1691";"T001100";"GM0160";"2013JJ00";"    2150";"    3700";"       ."
"1692";"T001100";"GM0160";"2014JJ00";"    1500";"    3550";"       ."
"1693";"T001100";"GM0160";"2015JJ00";"    1570";"    3430";"       ."
"1694";"T001100";"GM0160";"2016JJ00";"    1610";"    3360";"       ."
"1695";"T001100";"GM0160";"2017JJ00";"    1580";"    3340";"       ."
"1696";"T001100";"GM0243";"2010JJ00";"    1850";"    3400";"       ."
"1697";"T001100";"GM0243";"2011JJ00";"    1450";"    3350";"       ."
"1698";"T001100";"GM0243";"2012JJ00";"    1500";"    3250";"       ."
"1699";"T001100";"GM0243";"2013JJ00";"    1600";"    3200";"       ."
"1700";"T001100";"GM0243";"2014JJ00";"    1200";"    3050";"       ."
"1701";"T001100";"GM0243";"2015JJ00";"    1280";"    3000";"       ."
"1702";"T001100";"GM0243";"2016JJ00";"    1320";"    2890";"       ."
"1703";"T001100";"GM0243";"2017JJ00";"    1300";"    2860";"       ."
"1704";"T001100";"GM0523";"2010JJ00";"    1850";"    3450";"       ."
"1705";"T001100";"GM0523";"2011JJ00";"    1450";"    3400";"       ."
"1706";"T001100";"GM0523";"2012JJ00";"    1500";"    3300";"       ."
"1707";"T001100";"GM0523";"2013JJ00";"    1600";"    3300";"       ."
"1708";"T001100";"GM0523";"2014JJ00";"    1150";"    3150";"       ."
"1709";"T001100";"GM0523";"2015JJ00";"    1290";"    3100";"       ."
"1710";"T001100";"GM0523";"2016JJ00";"    1330";"    3050";"       ."
"1711";"T001100";"GM0523";"2017JJ00";"    1280";"    3020";"       ."
"1712";"T001100";"GM0017";"2010JJ00";"    2650";"    3400";"       ."
"1713";"T001100";"GM0017";"2011JJ00";"    2100";"    3300";"       ."
"1714";"T001100";"GM0017";"2012JJ00";"    2300";"    3350";"       ."
"1715";"T001100";"GM0017";"2013JJ00";"    2350";"    3250";"       ."
"1716";"T001100";"GM0017";"2014JJ00";"    1800";"    3150";"       ."
"1717";"T001100";"GM0017";"2015JJ00";"    1830";"    3060";"       ."
"1718";"T001100";"GM0017";"2016JJ00";"    1970";"    3020";"       ."
"1719";"T001100";"GM0017";"2017JJ00";"    1850";"    3020";"       ."
"1720";"T001100";"GM0395";"2010JJ00";"    2150";"    3750";"       ."
"1721";"T001100";"GM0395";"2011JJ00";"    1700";"    3750";"       ."
"1722";"T001100";"GM0395";"2012JJ00";"    1800";"    3600";"       ."
"1723";"T001100";"GM0395";"2013JJ00";"";"";""
"1724";"T001100";"GM0395";"2014JJ00";"";"";""
"1725";"T001100";"GM0395";"2015JJ00";"";"";""
"1726";"T001100";"GM0395";"2016JJ00";"";"";""
"1727";"T001100";"GM0395";"2017JJ00";"";"";""
"1728";"T001100";"GM0072";"2010JJ00";"    1950";"    2950";"       ."
"1729";"T001100";"GM0072";"2011JJ00";"    1550";"    3000";"       ."
"1730";"T001100";"GM0072";"2012JJ00";"    1700";"    2900";"       ."
"1731";"T001100";"GM0072";"2013JJ00";"    1750";"    2800";"       ."
"1732";"T001100";"GM0072";"2014JJ00";"    1300";"    2700";"       ."
"1733";"T001100";"GM0072";"2015JJ00";"    1390";"    2660";"       ."
"1734";"T001100";"GM0072";"2016JJ00";"    1440";"    2550";"       ."
"1735";"T001100";"GM0072";"2017JJ00";"    1290";"    2460";"       ."
"1736";"T001100";"GM0244";"2010JJ00";"    2300";"    3500";"       ."
"1737";"T001100";"GM0244";"2011JJ00";"    1800";"    3450";"       ."
"1738";"T001100";"GM0244";"2012JJ00";"    1850";"    3350";"       ."
"1739";"T001100";"GM0244";"2013JJ00";"    2000";"    3250";"       ."
"1740";"T001100";"GM0244";"2014JJ00";"    1450";"    3150";"       ."
"1741";"T001100";"GM0244";"2015JJ00";"    1530";"    3040";"       ."
"1742";"T001100";"GM0244";"2016JJ00";"    1620";"    2890";"       ."
"1743";"T001100";"GM0244";"2017JJ00";"    1570";"    2830";"       ."
"1744";"T001100";"GM0396";"2010JJ00";"    1750";"    3200";"       ."
"1745";"T001100";"GM0396";"2011JJ00";"    1400";"    3200";"       ."
"1746";"T001100";"GM0396";"2012JJ00";"    1450";"    3150";"       ."
"1747";"T001100";"GM0396";"2013JJ00";"    1500";"    3100";"       ."
"1748";"T001100";"GM0396";"2014JJ00";"    1150";"    2950";"       ."
"1749";"T001100";"GM0396";"2015JJ00";"    1220";"    2890";"       ."
"1750";"T001100";"GM0396";"2016JJ00";"    1270";"    2810";"       ."
"1751";"T001100";"GM0396";"2017JJ00";"    1210";"    2750";"       ."
"1752";"T001100";"GM0397";"2010JJ00";"    2350";"    3400";"       ."
"1753";"T001100";"GM0397";"2011JJ00";"    1800";"    3350";"       ."
"1754";"T001100";"GM0397";"2012JJ00";"    1850";"    3300";"       ."
"1755";"T001100";"GM0397";"2013JJ00";"    2050";"    3300";"       ."
"1756";"T001100";"GM0397";"2014JJ00";"    1550";"    3150";"       ."
"1757";"T001100";"GM0397";"2015JJ00";"    1620";"    3160";"       ."
"1758";"T001100";"GM0397";"2016JJ00";"    1710";"    3070";"       ."
"1759";"T001100";"GM0397";"2017JJ00";"    1640";"    2990";"       ."
"1760";"T001100";"GM0246";"2010JJ00";"    2350";"    3600";"       ."
"1761";"T001100";"GM0246";"2011JJ00";"    1900";"    3700";"       ."
"1762";"T001100";"GM0246";"2012JJ00";"    2000";"    3550";"       ."
"1763";"T001100";"GM0246";"2013JJ00";"    2100";"    3500";"       ."
"1764";"T001100";"GM0246";"2014JJ00";"    1550";"    3450";"       ."
"1765";"T001100";"GM0246";"2015JJ00";"    1640";"    3270";"       ."
"1766";"T001100";"GM0246";"2016JJ00";"    1720";"    3230";"       ."
"1767";"T001100";"GM0246";"2017JJ00";"    1670";"    3150";"       ."
"1768";"T001100";"GM0074";"2010JJ00";"    2050";"    3100";"       ."
"1769";"T001100";"GM0074";"2011JJ00";"    1600";"    3100";"       ."
"1770";"T001100";"GM0074";"2012JJ00";"    1750";"    3050";"       ."
"1771";"T001100";"GM0074";"2013JJ00";"    1800";"    2950";"       ."
"1772";"T001100";"GM0074";"2014JJ00";"    1350";"    2850";"       ."
"1773";"T001100";"GM0074";"2015JJ00";"    1430";"    2800";"       ."
"1774";"T001100";"GM0074";"2016JJ00";"    1510";"    2700";"       ."
"1775";"T001100";"GM0074";"2017JJ00";"    1430";"    2630";"       ."
"1776";"T001100";"GM0398";"2010JJ00";"    1600";"    3500";"    10.0"
"1777";"T001100";"GM0398";"2011JJ00";"    1250";"    3500";"    10.0"
"1778";"T001100";"GM0398";"2012JJ00";"    1300";"    3350";"     9.9"
"1779";"T001100";"GM0398";"2013JJ00";"    1400";"    3250";"    10.1"
"1780";"T001100";"GM0398";"2014JJ00";"    1050";"    3150";"     9.7"
"1781";"T001100";"GM0398";"2015JJ00";"    1110";"    3050";"     9.9"
"1782";"T001100";"GM0398";"2016JJ00";"    1140";"    2950";"     9.7"
"1783";"T001100";"GM0398";"2017JJ00";"    1090";"    2890";"     9.6"
"1784";"T001100";"GM0917";"2010JJ00";"    1850";"    3100";"       ."
"1785";"T001100";"GM0917";"2011JJ00";"    1400";"    3050";"       ."
"1786";"T001100";"GM0917";"2012JJ00";"    1500";"    3050";"       ."
"1787";"T001100";"GM0917";"2013JJ00";"    1600";"    3000";"       ."
"1788";"T001100";"GM0917";"2014JJ00";"    1200";"    2900";"       ."
"1789";"T001100";"GM0917";"2015JJ00";"    1260";"    2840";"     3.9"
"1790";"T001100";"GM0917";"2016JJ00";"    1320";"    2800";"     3.9"
"1791";"T001100";"GM0917";"2017JJ00";"    1270";"    2770";"     3.6"
"1792";"T001100";"GM1658";"2010JJ00";"    2500";"    4100";"       ."
"1793";"T001100";"GM1658";"2011JJ00";"    2000";"    4000";"       ."
"1794";"T001100";"GM1658";"2012JJ00";"    2000";"    4000";"       ."
"1795";"T001100";"GM1658";"2013JJ00";"    2150";"    3950";"       ."
"1796";"T001100";"GM1658";"2014JJ00";"    1600";"    3800";"       ."
"1797";"T001100";"GM1658";"2015JJ00";"    1760";"    3740";"       ."
"1798";"T001100";"GM1658";"2016JJ00";"    1800";"    3650";"       ."
"1799";"T001100";"GM1658";"2017JJ00";"    1740";"    3550";"       ."
"1800";"T001100";"GM0399";"2010JJ00";"    2200";"    3450";"       ."
"1801";"T001100";"GM0399";"2011JJ00";"    1750";"    3450";"       ."
"1802";"T001100";"GM0399";"2012JJ00";"    1850";"    3400";"       ."
